Date,Adj Close,Close,High,Low,Open,Volume
2024-07-01,130.60389709472656,131.52000427246094,132.0800018310547,127.2699966430664,130.5,24749000
2024-07-02,131.66644287109375,132.58999633789062,132.7100067138672,129.4199981689453,129.91000366210938,20776000
2024-07-03,135.86700439453125,136.82000732421875,136.82000732421875,132.42999267578125,132.66000366210938,14507100
2024-07-05,130.68331909179688,131.60000610351562,137.1300048828125,130.91000366210938,136.82000732421875,30104600
2024-07-08,129.8931884765625,130.69000244140625,133.27000427246094,130.08999633789062,131.2899932861328,20500700
2024-07-09,130.3404541015625,131.13999938964844,135.2100067138672,130.8800048828125,131.75,21850900
2024-07-10,135.5584259033203,136.38999938964844,136.5,132.6999969482422,133.10000610351562,22460200
2024-07-11,129.4359893798828,130.22999572753906,136.42999267578125,130.07000732421875,136.36000061035156,25401500
2024-07-12,132.7357635498047,133.5500030517578,134.42999267578125,130.72000122070312,131.75,20726900
2024-07-15,130.07208251953125,130.8699951171875,135.35000610351562,130.02999877929688,133.91000366210938,20416000
2024-07-16,126.71269989013672,127.48999786376953,130.97000122070312,127.23999786376953,130.4199981689453,21312600
2024-07-17,118.77140808105469,119.5,123.02999877929688,119.2300033569336,122.58000183105469,31414100
2024-07-18,116.7339096069336,117.44999694824219,121.63999938964844,114.08999633789062,120.5,30404900
2024-07-19,113.5633544921875,114.26000213623047,117.20999908447266,113.8499984741211,116.69000244140625,18038900
2024-07-22,114.57714080810547,115.27999877929688,115.58000183105469,113.63999938964844,115.36000061035156,23837800
2024-07-23,113.55341339111328,114.25,116.33999633789062,113.83000183105469,115.12999725341797,14707700
2024-07-24,109.60762786865234,110.27999877929688,114.04000091552734,110.0,111.47000122070312,25261000
2024-07-25,106.79487609863281,107.44999694824219,110.69999694824219,105.04000091552734,106.80000305175781,29068400
2024-07-26,108.7429428100586,109.41000366210938,110.62999725341797,107.77999877929688,110.0,18547900
2024-07-29,107.19243621826172,107.8499984741211,111.02999877929688,107.13999938964844,110.54000091552734,13517700
2024-07-30,101.93470001220703,102.55999755859375,109.25,102.16999816894531,109.0,23915100
2024-07-31,109.15042877197266,109.81999969482422,111.33999633789062,107.75,109.8499984741211,26503600
2024-08-01,100.89109802246094,101.51000213623047,107.86000061035156,99.94999694824219,107.18000030517578,31643700
2024-08-02,92.13480377197266,92.69999694824219,97.69000244140625,91.06999969482422,97.16000366210938,36039400
2024-08-05,89.86870574951172,90.41999816894531,92.25,84.91000366210938,87.62999725341797,36977600
2024-08-06,88.4573745727539,89.0,90.86000061035156,87.1500015258789,89.19999694824219,26460000
2024-08-07,86.27078247070312,86.80000305175781,93.58000183105469,86.58000183105469,93.37999725341797,29483800
2024-08-08,91.5086441040039,92.06999969482422,92.8499984741211,88.02999877929688,88.4800033569336,24760700
2024-08-09,92.51249694824219,93.08000183105469,94.52999877929688,91.44999694824219,91.79000091552734,21627200
2024-08-12,94.06298065185547,94.63999938964844,96.52999877929688,92.62999725341797,93.0999984741211,18886600
2024-08-13,96.84591674804688,97.44000244140625,97.77999877929688,94.91000366210938,96.62000274658203,23565500
2024-08-14,99.79781341552734,100.41000366210938,101.94999694824219,98.06999969482422,101.0,22459000
2024-08-15,106.29792022705078,106.94999694824219,108.05000305175781,102.75,103.51000213623047,29128000
2024-08-16,107.33158874511719,107.98999786376953,109.47000122070312,105.3499984741211,106.83000183105469,18383300
2024-08-19,107.96768188476562,108.62999725341797,108.72000122070312,104.76000213623047,107.25,15744600
2024-08-20,107.33158874511719,107.98999786376953,109.19000244140625,106.16000366210938,108.33000183105469,16075500
2024-08-21,107.66950988769531,108.33000183105469,108.4000015258789,106.20999908447266,108.16000366210938,13658900
2024-08-22,103.62432098388672,104.26000213623047,111.0,103.95999908447266,108.94999694824219,17967000
2024-08-23,102.2229232788086,102.8499984741211,104.41000366210938,100.30999755859375,103.04000091552734,25465100
2024-08-26,98.30693817138672,98.91000366210938,102.19000244140625,97.61000061035156,100.66999816894531,26752300
2024-08-27,97.26334381103516,97.86000061035156,98.48999786376953,96.66999816894531,97.08999633789062,17234600
2024-08-28,94.28164672851562,94.86000061035156,97.68000030517578,92.69999694824219,97.36000061035156,25564300
2024-08-29,94.9873046875,95.56999969482422,97.9800033569336,94.98999786376953,96.55999755859375,18984300
2024-08-30,95.65322875976562,96.23999786376953,98.41000366210938,94.98999786376953,96.91999816894531,18819400
2024-09-03,88.03992462158203,88.58000183105469,93.87999725341797,88.30999755859375,93.62999725341797,28897200
2024-09-04,88.74559783935547,89.29000091552734,90.7300033569336,87.80999755859375,88.36000061035156,16356500
2024-09-05,88.84498596191406,89.38999938964844,90.69999694824219,87.76000213623047,88.0999984741211,13890700
2024-09-06,85.85334014892578,86.37999725341797,89.6500015258789,85.26000213623047,89.37000274658203,23587100
2024-09-09,85.7439956665039,86.2699966430664,87.95999908447266,85.01000213623047,87.8499984741211,20526400
2024-09-10,86.32047271728516,86.8499984741211,87.19000244140625,84.87000274658203,86.97000122070312,17019000
2024-09-11,90.0973129272461,90.6500015258789,90.83000183105469,86.08000183105469,88.19999694824219,20879600
2024-09-12,86.67827606201172,87.20999908447266,88.02999877929688,84.12000274658203,87.0999984741211,30900000
2024-09-13,90.66383361816406,91.22000122070312,91.47000122070312,87.87000274658203,88.08999633789062,21267200
2024-09-16,86.64846801757812,87.18000030517578,88.23999786376953,85.91999816894531,87.23999786376953,26494300
2024-09-17,88.18903350830078,88.7300033569336,89.56999969482422,87.54000091552734,88.05999755859375,17744800
2024-09-18,86.81742858886719,87.3499984741211,89.19999694824219,86.70999908447266,87.98999786376953,20130600
2024-09-19,88.7058334350586,89.25,90.38999938964844,87.58000183105469,89.3499984741211,25208900
2024-09-20,90.34578704833984,90.9000015258789,90.97000122070312,88.33000183105469,88.4000015258789,28711000
2024-09-23,92.99951171875,93.56999969482422,94.80000305175781,92.58000183105469,92.68000030517578,23394100
2024-09-24,93.4268798828125,94.0,95.0,92.76000213623047,94.7300033569336,23043200
2024-09-25,95.18608856201172,95.7699966430664,96.18000030517578,93.93000030517578,94.16000366210938,54762900
2024-09-26,109.21006774902344,109.87999725341797,114.80000305175781,107.52999877929688,113.0999984741211,107965900
2024-09-27,106.84456634521484,107.5,110.97000122070312,107.02999877929688,110.5,42960200
2024-09-30,103.07768249511719,103.70999908447266,106.75,102.26000213623047,106.08000183105469,39544700
2024-10-01,99.69841003417969,100.30999755859375,104.19999694824219,98.94000244140625,103.4000015258789,34309800
2024-10-02,99.24120330810547,99.8499984741211,102.12000274658203,99.33000183105469,100.58999633789062,26334900
2024-10-03,101.1991958618164,101.81999969482422,102.52999877929688,99.4000015258789,99.47000122070312,22176700
2024-10-04,101.6265869140625,102.25,104.23999786376953,101.4000015258789,103.6500015258789,21911200
2024-10-07,102.3977279663086,102.91000366210938,104.58999633789062,100.80999755859375,102.16000366210938,21749300
2024-10-08,102.0295639038086,102.54000091552734,102.94000244140625,101.26000213623047,102.18000030517578,18858300
2024-10-09,101.1937484741211,101.69999694824219,102.29000091552734,100.31999969482422,102.25,18442700
2024-10-10,105.16388702392578,105.69000244140625,106.58000183105469,100.8499984741211,101.37000274658203,27605600
2024-10-11,106.38776397705078,106.91999816894531,107.6500015258789,104.98999786376953,105.04000091552734,19133900
2024-10-14,107.80068969726562,108.33999633789062,108.70999908447266,106.80000305175781,107.80999755859375,15021900
2024-10-15,103.80070495605469,104.31999969482422,109.48999786376953,102.70999908447266,107.86000061035156,23419100
2024-10-16,108.69622039794922,109.23999786376953,109.62999725341797,105.61000061035156,106.0199966430664,20450900
2024-10-17,111.49223327636719,112.05000305175781,114.13999938964844,111.01000213623047,111.33999633789062,26584800
2024-10-18,110.59671020507812,111.1500015258789,112.9000015258789,109.86000061035156,111.75,16700400
2024-10-21,108.5370101928711,109.08000183105469,111.13999938964844,107.69000244140625,111.0999984741211,14829400
