Date,Adj Close,Close,High,Low,Open,Volume
2024-09-25,225.9195556640625,228.27000427246094,229.77000427246094,225.85000610351562,225.97999572753906,2191200
2024-09-26,233.99554443359375,236.42999267578125,238.3800048828125,230.2899932861328,237.72000122070312,5537400
2024-09-27,230.2841033935547,232.67999267578125,237.17999267578125,231.47000122070312,237.14999389648438,2303600
2024-09-30,228.21563720703125,230.58999633789062,232.11000061035156,227.3000030517578,229.7899932861328,2693300
2024-10-01,221.8221893310547,224.1300048828125,231.1999969482422,222.3300018310547,230.5,3926500
2024-10-02,224.81106567382812,227.14999389648438,229.64999389648438,223.25999450683594,224.57000732421875,1762100
2024-10-03,225.61276245117188,227.9600067138672,230.8300018310547,225.2100067138672,225.36000061035156,2110700
2024-10-04,228.7006072998047,231.0800018310547,232.8800048828125,228.38999938964844,232.49000549316406,2685000
2024-10-07,228.07708740234375,230.4499969482422,232.25999450683594,228.77999877929688,229.60000610351562,2006800
2024-10-08,230.32374572753906,232.72000122070312,233.5399932861328,228.94000244140625,230.4499969482422,2508500
2024-10-09,232.72869873046875,235.14999389648438,235.47999572753906,230.8800048828125,232.49000549316406,2019100
2024-10-10,231.09567260742188,233.5,234.7899932861328,230.64999389648438,231.99000549316406,1886400
2024-10-11,233.0355224609375,235.4600067138672,236.19000244140625,231.6699981689453,231.7899932861328,4572900
2024-10-14,237.33084106445312,239.8000030517578,240.2899932861328,236.80999755859375,236.9600067138672,2142500
2024-10-15,225.0189208984375,227.36000061035156,240.47000122070312,225.72000122070312,239.24000549316406,6421200
2024-10-16,225.0189208984375,227.36000061035156,230.1199951171875,226.41000366210938,230.1199951171875,3776600
2024-10-17,226.79049682617188,229.14999389648438,233.8699951171875,229.14999389648438,233.3000030517578,2407800
2024-10-18,226.99832153320312,229.36000061035156,231.30999755859375,228.4199981689453,231.3000030517578,1643700
2024-10-21,226.57275390625,228.92999267578125,229.5399932861328,225.97999572753906,228.44000244140625,2034300
2024-10-22,225.7315216064453,228.0800018310547,228.80999755859375,226.27999877929688,227.67999267578125,2476400
2024-10-23,223.71250915527344,226.0399932861328,228.50999450683594,222.8699951171875,227.64999389648438,2260000
2024-10-24,224.9595184326172,227.3000030517578,228.2100067138672,225.5800018310547,228.07000732421875,2247900
2024-10-25,227.21604919433594,229.5800018310547,233.07000732421875,229.3699951171875,229.4499969482422,2209600
2024-10-28,227.3546142578125,229.72000122070312,231.30999755859375,228.3699951171875,229.5,1508500
2024-10-29,232.94644165039062,235.3699951171875,236.4600067138672,228.86000061035156,229.9199981689453,3135000
2024-10-30,224.73190307617188,227.07000732421875,230.74000549316406,226.97999572753906,229.2899932861328,4324400
2024-10-31,216.01263427734375,218.25999450683594,224.99000549316406,216.55999755859375,224.89999389648438,6120800
2024-11-01,218.30873107910156,220.5800018310547,222.75999450683594,219.30999755859375,220.02000427246094,2130100
2024-11-04,217.0518035888672,219.30999755859375,222.4600067138672,218.5,219.92999267578125,1727700
2024-11-05,219.58543395996094,221.8699951171875,222.07000732421875,219.13999938964844,219.41000366210938,2273700
2024-11-06,225.9888458251953,228.33999633789062,229.1699981689453,224.30999755859375,226.36000061035156,3644000
2024-11-07,230.69981384277344,233.10000610351562,233.41000366210938,231.32000732421875,231.8300018310547,3154600
2024-11-08,228.9777069091797,231.36000061035156,233.19000244140625,230.13999938964844,231.8300018310547,1769200
2024-11-11,223.2473602294922,225.57000732421875,229.17999267578125,222.77999877929688,229.17999267578125,4250400
2024-11-12,220.81268310546875,223.11000061035156,225.14999389648438,220.14999389648438,224.77999877929688,3259700
2024-11-13,216.12149047851562,218.3699951171875,222.1300048828125,217.97000122070312,221.5,3057500
2024-11-14,215.99282836914062,218.24000549316406,221.3699951171875,217.83999633789062,220.5,2523600
2024-11-15,209.03521728515625,211.2100067138672,215.6699981689453,210.58999633789062,214.57000732421875,4748200
2024-11-18,211.73709106445312,213.94000244140625,214.3300018310547,210.24000549316406,211.14999389648438,2422300
2024-11-19,212.1428680419922,214.35000610351562,214.80999755859375,212.47000122070312,213.3300018310547,2363400
2024-11-20,210.51979064941406,212.7100067138672,213.67999267578125,209.64999389648438,213.07000732421875,3995000
2024-11-21,213.8550567626953,216.0800018310547,217.25999450683594,210.89999389648438,215.0500030517578,4245400
